제목 형태소,본문 형태소
"['오세훈', '오징어', '게임', '참여', '했었네']","['히', '벌', '세훈', '이', '화이팅']"
"['인파', '로', '난리', '난', '파리패션위크', '블랙', '핑크', '지수', 'ㄷㄷ']","['현', '디올', '글로벌', '엠버', '서더로', '파리패션위크', '참석', '패션위크', '에서', '인파', '저', '정도', '로', '몰리는건', '처음', '이라', '고함', 'ㄷㄷ']"
"['추', '가이거', '답장', '뭐라해', '후기']","['짝남', '이야', '무', 'ㅏ', '라', '해', '뭐라', '해야', '좋을까', '전화하자고하고시퍼음', '성', '메세지', '로', '뭐라', '했냐', '면', 'ㅇㅇ', '아', '뭐', '해', '나', '심심한데', '나', '랑', '놀아주라', 'ㅎㅎ', '라', '고함', '후기', '분', '전화', '하기로', '했는데', '시간', '반', '동안', '전화하', '뮤', 'ㅠㅠㅠㅠ', '내', '목소리', '좋아서', '더', '듣고싶대', '밤', '에', '또', '전화하기로', '했어', 'ㅠ', '짝남', '목소리', '진짜', '좋아서', '너무', '설레', '진짜', '둘다', '살이', '고', '짝', '남은', '방송', '부', '아나운서', '에', '성우', '지망', '생임', '나도', '성우', '지망', '생', '이라', '같이', '준비', '하느', '중', '댓글', '에', '뭔', '넷', '상', '연애', '이러는', '애', '들있길래', '추가', '함넷', '상', '연애', '는', '뭐', '어케', '생각', '해야', '나오는', '발상', '인지', 'ㅁㄹ', '겟음']"
"['월', '존잘', '월', '평범', '남']","['당신', '의', '선택', '남자', '들', '도', '전자', '로', '태어나고싶은지', '후자', '로', '태어나고싶은지']"
"['투바', '투', '까', '글', '올라오는', '이유', '말', '해줌']","['빌보드', '주차', '차트', '인중', 'ㅋ', '이외', '에', '개', '차트', '장기', '랭크', '중', '임수빈', '연', '준', '범규', '태현', '휴닝', '카이', '하고픈거', '다', '해']"
"['스', '우파', '로', '잘린', '레슨', '비', '먹튀', '의혹', '해명', '요구', '빗발']","['오늘', '안', '으로', '스', '우파', '하차', '결정', '해명', '문', '사과문', '진짜', '제대로', '써와', '야할듯', '사태', '는', '점점', '커진다', '기사화', '엄청', '되는', '중']"
"['로제', '얼굴', '크기', '봐']","['진짜', '작다', '인형', '같음']"
"['걸러', '야', '할', '대학', '남자', '들', '또', '뭐', '있어']","['서울대', '남은', '서평', '외', '밖에', '생각', '안', '나', '고연', '대남', '은', '일베', '전형', '적', '인', '한남', '프로토타입', '고', '대남', '은', '가부장', '적', '에', '가스', '라', '이', '팅', '오지', '고', '일', '년', '내내', '고르', '셋', '믿거고', '성', '대남', '은', '찌질', '이', '한양대', '남은', '남초', '에', '여자', '평가', '질', '심하고', '빻은말', '믿거', '한중대', '남은', '개', '찐', '따', '시립대', '남은', '남초', '에', '돈', '없고', '찌질하고', '홍대', '남은', '개', '찐', '따인데', '예술가', '인척', '웃음', '지뢰', 'ㅋㅋㅋㅋㅋ', '경', '험담', '들려줘나', '이대', '정시', '최초', '합', '으로', '호크', '마', '들어갔고', '극', '극', '극', '안정', '으로', '고대', '불문', '이랑', '중대', '경영', '도', '붙었어', '그리고', '위', '에', '시립대', '홍대', '빼고', '다', '미팅', '제안', '왔었는데', 'ㅋㅋㅋ', '니', '들보', '다', '괜찬', '은', '삶', '살', '고', '난', '선택', '권', '도', '있으니까', '열폭', '은', '하지말아주라', 'ㅠㅠ', '난독', '인증', '하지', '말고', '경', '험담', '안', '들려줄', '거', '면', '시비', '걸지', '말고', '그냥', '가던', '길', '가내', '가', '모든', '대학', '을', '다', '적은것도', '아니고', '그냥', '위', '에', '적은', '대학', '다니는', '남자', '들', '이', '저런', '이야기', '가', '많다는', '거', '야', '물론', '저기', '위', '에', '쓴', '대학', '에', '아주', '일부', '의', '좋은', '남자', '도', '있겠지', '근데', '너', '같으면', '바로', '편견', '없이', '볼', '수', '있', 'ㅇ', 'ㅋㅋㅋㅋㅋㅋ', '그리고', '당연히', '의대', '약대', '한의대', '치대는', '따로', '봐야지', 'ㅋㅋ', '레벨', '이', '같아', '입시', '안', '해본', '티', '내지마', 'ㅉㅉ']"
"['톡선', '이', '그룹', '글', '쓰니', '개', '불쌍한', '이유']","['어떤', '쓰니가', '재미', '로', '이런', '글', '을', '씀', '그', '중', '에', '글', '내용', '에', '엑소', '백현', '엔', '시티', '재현', '소녀시대', '태연', '오', '마이걸', '아린', '방탄소년단', '뷔등등', '이', '있었음', '여기', '에', '다른', '팬', '들', '은', '아무', '난리', '안', '쳤는데', '근데', '멀쩡하던', '글', '톡', '선가니까', '시간대', '보임', '자연', '스럽게', '간거라', '나머진', '다', '시', '인데', '조작', '된', '댓글', '만', '시', '분', '시', '임분', '만에', '추천', '개', '올린거', '본', '사람', '한', '둘', '이', '아님', '심지어', '찬반', '까지', '조작', '함', '조작', '증언', '달리', '니까', '그리고', '쓰니를', '패기', '시작', '함', '백현', '악', '개', '라고', '난리', '를', '치다가', '인증', '하', '니까', '무조건', 'ㅋㅇ', '넣으라고', '쌩', '난', '동', '부림', '톡선', '다', '내려간', '글', '에', '깽판', '치고', '글', '지우', '라', '협박', 'ㅋㅇ', '넣어라', '타령', '하고', '나중', '엔', '방탄', '다른', '멤버', '들', '까지', '이용', '해서', '뷔까', '고', '팬코', '해서', 'ㅋㅇ', 'ㅌㅇ', '넣으라고', '난리침', '랭킹', '순', '조작', '안된', '댓', '들보', '면', '이', '게', '베', '플', '이였고', '그냥', '댓글', '만', '봐도', '전혀', '베댓', '에', '공감', '안하는데', '저렇게', '난리침', '그래서', '나온', '댓', '저', '같은', '곳', '투표', '의하면', 'ㅌㅇ', '은', '비주', '얼', '멤도', '아니라고', '함', 'ㅋㅋㅋㅋ', '진짜', '왜', '저렇게', '슴센터팬', '만', '유난', '일까', '이제', '글', '쓸', '때', '슴돌', '만', '빼고', '써야', '할듯', '진짜', '심하다', '쓰니만', '불쌍', 'ㅋㅋ', '저', '글', '이', '뭐라고', '베댓', '총', '조작', '까지', '하는지', '아이디', '도', '많아서', '이글', '도', '조작', '하러', '올', '수도', '베', '댓', '조작', '당해서', '삭제', '전', '베댓', '추반']"
"['한남', '들', '의', '대리', '효도']","['공감', '되면', '추천']"
"['지수', '가', '디올', '파리', '패션쇼', '에', '미친', '영향']","['역대', '파리', '패션', '위', '크', '역사상', '가장', '많은', '인파', '가', '몰림', '디올', '바로', '옆', '에서', '쇼', '관람', '세계', '최대', '규모', '의', '명품', '그룹', '인', '그룹', '의', '후계', '자', '앙', '투안', '아르노', '인스타', '슈퍼모델', '인', '아내', '분', '과도', '사진', '찍음', '아티스', '틱', '디렉터', '인', '마리아', '그', '라', '치아', '키', '우리', '와의', '만남', '이미지', '디렉터', '인스타', '홍보', '실장', '의', '배웅', '현지', '팬', '의', '생생한', '후기', '월트', '위', '는', '기본', '이고', '관련', '키', '워드', '백만', '백만', '넘김', '그', '외', '에도', '영상', '첨부', '는', '못', '해서', '링크', '남김', '패션쇼', '장소', '앞', '에서', '지수', '를', '외치는', '팬', '들', '지수', '를', '보기', '위해', '뛰어가는', '인파', '재난영화', '급', '정문', '에서', '지수', '를', '기다리던', '팬', '들', '이', '지수', '가', '후문', '에서', '나오자', '뛰어가는', '사람', '들', '재난영화', '급', '마무리', '는', '바로', '앞', '에', '차가', '있지만', '더', '나와서', '팬', '들', '에게', '인사', '해주는', '지수', '와', '게티', '이미지', '의', '무보정', '지수']"
"['방탄', '미국', '진출', '초창', '기', '팬덤', '분위기']","['미국', '라디오', '출연', '했을', '때', '일본어', '앨범', '도', '발매', '했으니', '영어', '앨범', '준비', '할', '생각', '없냐는', '질문', '을', '받았는데', '그', '후', '쏟아진', '트윗', '들임']"
"['여자', '아이돌', '게티', '이미지', '모음']","['게티', '못', '찍는다는', '이미지', '가', '강하', '지만', '최대한', '잘나온것', '들로', '셀렉', '해봄', '한국', '에서', '찍는거랑', '외국', '패션쇼', '에서', '찍는거랑', '차이는', '큰데', '그냥', '재미', '로', '봐줘', '아이린', '제니', '지', '수수', '지', '쯔위', '설리', '윤아', '설현', '전지현', '아이돌', '은', '아니지만', '개인', '적', '으로', '비율', '레전드', '같아서']"
"['차', '손잡이', '잡고', '있는데', '달려', '버린', '남친']","['안녕하세요', '방탈', '죄송합니다', '남자친구', '와', '싸우던', '도중', '차', '손잡이', '를', '잡으며', '문', '열어', '달라', '고', '이야기', '하자고', '했고', '남친', '은', '그', '상황', '에서', '차', '를', '엄청', '세게', '달려서', '차', '손잡이', '가', '부러졌습니다', '그', '사실', '을', '알', '고', '블랙박스', '도', '있고', '견적', '서', '보낼테니', '알아서', '하라', '고', '했고요', '왜', '달리는', '차', '에', '매달려', '도대체', '나도', '제', '정신', '아닌', '거', '알았을텐데', '주변', '이', '보여', '그래서', '다쳤어라고', '하고', '요전', '달리는', '차', '에', '매달린', '적', '없고', '손잡이', '를', '잡고', '있던', '상황', '에서', '차가', '달려서', '매달려', '짐', '상황', '이에요', '남친', '은', '본인', '이', '그', '당시', '주변', '이', '안', '보였는데', '본인', '잘못이냐고', '하네요', '제', '가', '사랑', '했던', '남자', '가', '맞나', '싶고', '이제', '어떻게', '해야', '할지', '모르겠어요']"
"['너', '네', '라면', '이', '거', '엄마', '한테', '화난다', '안', '난다']","['엄마', '가', '오늘', '나가서', '파스타', '도', '먹고', '카페', '에서', '뭐라도', '마시', '자고', '하', '심', '그래서', '넹', '하고', '집', '에서', '기다리고있었음', '스카', '에서', '공부', '하다가', '나온거야', '그런데', '갑자기', '남자친구', '만나야', '한다고', '담', '에', '먹자', '고함', '이', '게', '한', '두', '번', '도', '아니고', '올해', '한', '번은', '이렇게', '약속', '취소', '했어', '너', '네', '라면', 'ㅇㄸ', '추천', '화난다', '반대', 'ㄱㅊ', '이해', '한', '다']"
"['살', '여자', '가', '아주', '이쁘고', '대로', '보이', '면', '호감', '이', '가나', '요']","['살', '남자', '분들', '한테', '묻습니다', '그냥', '설레는', '감정', '호감', '도로', '따지면', '살', '여자', '가', '살', '전후', '로', '보이', '고', '이쁘고', '사', '근', '사근', '하면', '평범하게', '생긴', '진짜', '대', '후반', '여자', '보다', '호감', '이', '가나', '요', '답변', '부탁드려요']"
"['아니', '나', '방탄', '타이틀', '만', '알', '고', '수록', '곡', '몰랐는데']","['유튜브', '에', '방탄', '팬', '튜브', '팬유', '튜버', '그거', '자꾸', '떠서', '궁금해서', '들어갔다가', '도입', '부', '노래', '랑', '아웃', '트', '로', '노래', 'ㅈㄴ', '좋아서', '방탄', '노래', '조카', '찾아보는', '중']"
"['환각', '퀘스트', '티저', '로', '보는', '카리나', '세계관']","['블랙맘바', '에게', '잡아먹기', '직전', '처럼', '보이는', '카리나', '이미', '블랙맘바', '에서부터', '블맘', '이', '카리나', '를', '흑화', '시킨듯', '한', '연출', '이', '보였는데', '티저', '에도', '연결', '되는듯', '한', '떡밥', '이', '있음', '카리나', '상의', '오른쪽', '핏자국', '처럼', '보이는', '붉', '은색', '자수', '윤주', '맘바', '가', '카리나', '어깨', '를', '누를', '때', '생긴', '손톱', '자국', '넥스트', '레벨', '뮤비', '에서도', '카리나', '눈동자', '강조', '연출', '은', '계속', '됨', '동공', '에', '보이는', '배경', '에', '다다르면', '역시', '나', '블랙맘바', '가', '있음', '잠', '환각', '에', '취해', '몽롱', '한', '상태', '로', '은색', '장미', '를', '응시', '하는', '카리나', '하지만', '사실', '은', '블맘', '이', '만들어', '낸', '환각', '퀘슽', 'ㅠ', '사진', '에서', '보이듯', '에스', '파', '세계관', '에서', '물', '은', '카리나', '와', '아바타', '사이', '의', '싱크', '에', '중요한', '매', '개체', '이자', '매우', '긍정', '적', '인', '상징물', '로', '보여', '짐하지만', '티저', '에서는', '물', '에서', '방금', '나온듯', '한', '젖은', '머리', '를', '하고서', '어딘가', '어', '두운', '표정', '으로', '바뀜블맘', '에게', '동화', '된', '아이', '카리나', '에게', '배신', '당해', '에스', '파', '세계관', '영상', '참조', '본인', '도', '동화', '되었거나', '혹은', '블맘', '을', '때려', '잡고다시', '아이', '카리나', '와', '싱크', '하고자', '하는', '다크', '함', '을', '나타낸것으로', '보임다만', '카리나', '티저', '와는', '달리블맘', '과', '곧', '맞짱', '뜰듯', '한', '지젤', '의', '위풍', '당당한', '티저', '에서', '보이듯이', '에스', '파는', '서로', '를', '도', '와', '서', '환각', '과', '현혹', '에서', '벗어나', '힘', '을', '키워', '결국', '은', '블맘', '을', '물리치지', '않을까', '싶음', '조력자', '나비스', '언니', '최종', '보스', '설', '윈터', '흑막', '설', '또한', '있어', '쉽지는', '않아', '보임', '스엠', '세계관', '쳐', '돌이', '나야', '나', '존버', 'ㅜㅜㅜㅜㅜㅜㅜㅜㅜㅠㅠㅠㅠㅠㅠ']"
"['교토', '식', '화법', '카운터']",[]
"['시', '할머니', '고집', '어떡하나요']","['시', '할머니', '시부모', '님', '저희', '부부', '도련님', '이렇게', '식구', '가', '살', '고', '있어요', '어른', '들', '과', '사는', '분', '들', '라면', '아실테지만', '식사', '시', '에', '국', '더', '달라', '해서', '밥', '먹다', '말고', '국리필', '해드리', '고물', '달라', '해서', '가져다', '드리고', '반찬', '리필', '하고', '맘', '편하게', '식사', '못', '해요', '남편', '도', '하고', '저', '도하', '고', '도련님', '이', '하', '기도', '하고', '그래요', '그래도', '시', '할머니', '가', '며느리', '라고', '절', '더', '시키는', '경우', '가', '많기는해', '요시', '할머니', '가', '옛날', '분이셔서', '그런지', '여자', '들', '만', '좀', '더', '시키긴', '하지만', '남편', '도', '도련님', '도', '알아서', '심부름', '하니', '차별', '그런건', '괜찮아요', '본론', '으로', '어머니', '가', '전', '업주', '부신데', '나이', '드니', '이제', '힘들다고', '해서', '가사', '도우미', '분', '을', '고용', '하기로', '했어요', '일주일', '에', '번', '주말', '빼고', '요리', '해주고', '청소', '해주는', '분', '으로', '요', '다른', '요일', '엔', '그랬던것처럼', '가족', '끼리', '분담', '하고요', '저희', '가족', '이', '평소', '에', '시', '분시에', '저녁식사', '를', '해', '요', '가사', '도우미', '분', '은', '오후', '에', '출근', '하시고', '시로', '퇴근', '정', '했어요', '그래서', '저희', '저녁식사', '할', '때', '그', '분', '에게', '어르신', '들', '이', '반찬', '리필물국', '등등', '달라', '하면', '도우미', '분', '이', '이제', '해주시', '고우리', '가족', '식사', '다', '하고나면', '그', '분도', '새로', '차려', '드시고', '퇴근', '하', '거나', '밥', '먹기', '싫으면', '그냥', '가셔도', '되겠다', '이렇게', '부탁', '했었어요', '이제', '저녁', '좀', '편하게', '먹겠다', '생각', '했는데', '그럴줄', '알았는데', '시', '할머니', '가', '그러는건', '아니래요', '다', '같이', '밥', '먹는데', '혼자', '빼놓고', '먹는거', '아니래요', '그러면서', '시', '할머니', '가', '앉으라', '해서', '도우미', '분', '도', '저녁식사', '합석', '했어요', '도우미', '분', '이', '괜찮다고', '했지만', '시', '할머니', '고집', '이', '워낙', '강해서', '목소리', '커져서요', '그러다', '물', '더', '줘라', '국', '더', '줘라', '수저', '떨어졌다', '다시', '시', '작', '도우미', '분', '이', '드릴려고', '하니', '시', '할머니', '가', '젊은것', '들', '이', '있는데', '왜', '일어나냐는', '식', '으로', '말', '해서', '또', '전', '식사', '편하게', '못', '했어요', '시', '할머니', '이상한', '고집', '이', '강해서', '시부모', '님', '과', '남편', '이', '말', '해도', '소용없어요', '이럴', '땐', '뭘', '어떻게', '해야하나요', '가족', '들', '다', '답답해', '해', '요']"
"['추가', '아기', '보는게', '쉬운데', '왜']","['일', '되가는', '아기', '독박', '육아', '중', '입니다', '조리', '원', '퇴', '소', '후', '혼자', '독박', '육아', '하', '는', '중', '인데', '진짜', '로', '너무', '힘들고', '외', '롭고', '무섭고', '그래요', 'ㅜ', '남편', '시', '에', '출근', '하면', '저녁', '시', '넘어야', '집', '에', '오는데', '남편', '도', '몸', '쓰는', '힘든', '직종', '이라', '힘들어도', '아기', '는', '제', '가', '온전히', '돌보고', '대신', '남편', '이', '집', '청소', '설거지', '우유', '병', '소독', '등', '집', '에', '오면', '쉬', '지', '않고', '집안일', '을', '해줘요', '저', '는', '친정', '이', '없어서', '도움', '청', '할것도', '없이', '정말', '밤잠', '못자고', '아기', '보고', '유', '축하', '고', '해서', '피곤', '에', '찌들려', '버리니', '극도', '로', '예민해지고', '우울증', '이', '온것', '같았어요', '시어머니', '는', '매일', '전화', '와', '서', '아기사진', '보내라', '영상', '보내라', '아기', '우유', '많이줘라', '그', '러시', '고', '저', '는', '너무', '힘들어서', '사진', '한두', '장', '보내다가', '말았죠', '아기', '가', '깨어있는', '시간', '은', '먹거나', '칭얼대거나', '해서', '거의', '많이', '안아주는데', '이유', '없이', '짜증', '내면', '서', '오징어', '굽기', '아기', '키우는', '분', '들', '은', '다', '알', '아', '들으실거에요', '하는데', '그때', '는', '너무', '저', '도', '힘들고', '지쳐요', '기저귀', '나', '수유', '잠투정', '등', '으로', '짜증', '내', '거나', '울면', '서', '오징어', '굽기', '하면', '대처', '가', '가능한데', '간혹', '이유', '없이', '울거나', '오징어', '를', '짜증', '내면', '서', '구울', '땐', '저', '도', '울고싶고', '심지어', '는', '도망가고싶어요', 'ㅜㅜ', '이번', '연휴', '때', '어머니', '가', '잠깐', '저희', '집', '에', '오셨는데', '그때', '는', '아기', '가', '잠', '만', '잤고', '어머니', '는', '아기', '가', '순해서', '편하겠다고', '했어요', '어머니', '가시', '고', '남편', '한테', '나', '죽을것같이', '힘들다고', '아기', '신경', '안', '쓰고', '시간', '만', '푹', '자고싶다고', '했는데', '자기', '가', '집안일', '다', '하는데', '그깟', '애기', '하나', '못', '보냐고하네요', 'ㅎ', '제', '가', '얼마나', '힘', '든지', '아냐고', '울먹울먹', '하니까', '남', '들', '도', '다', '하고', '연년생', '도', '다', '키우는데', '그러냐고', '하', '데', '요', '그', '말', '듣고', '지갑', '이랑', '폰', '만', '가지', '고', '지낼', '곳', '이', '없어', '모텔', '에', '와서', '이러고있는데', '그', '보기', '쉬운', '아기', '잘', '좀', '보지', '전화기', '난리', '네', '요', '카톡', '으로', '사과', '도', '하고', '싹싹', '비네요', '간만', '에', '저', '는', '사람', '답', '게', '좀', '씻고', '음식', '도', '시켜', '먹고', '잠도', '자고', '아주', '천국', '이', '따로', '없네요', '여기', '서', '쉽게', '백기', '들', '며', '들어가는것보다', '한', '며칠', '쉬고싶네요', 'ㅋㅋ', '추가', '글', '쓰고', '정신', '없어서', '잊고', '있다', '들어오니', '너무', '위로', '되는', '댓글', '들', '몇번', '씩', '읽으며', '울었네요', 'ㅜㅜ', '공감', '해주시고', '위로', '해주셔서', '크게', '위안', '이', '되고', '나', '혼자', '만', '힘든게', '아니었구나', '아기', '키우시는', '엄마', '들', '글', '보면서', '동지', '애도', '느끼고', '마음', '을', '다잡을수', '있었네요', '감사합니다', '하루', '모텔', '에', '있었지만', '아기', '가', '너무', '보고싶', '기도', '했고', '음식', '을', '먹으면', '계속', '아시', '죠', 'ㅜㅜ', '유축', '을', '못', '해', '옷', '이', '다', '젖고', '죄책감', '도', '들', '고해', '서', '심', '적', '으로', '너무', '힘들었네요', '잠깐', '남편', '욕', '도', '좀', '해볼께요', '장단점', '이', '극명한', '사람', '이라', '장점', '도', '많지만', '단점', '도', '많은', '사람', '인데', '제', '가', '임신', '당시', '에도', '입덧', '이', '없어서', '출산', '전', '까지', '새벽', '에', '남편', '도시락', '싸고', '배달', '음식', '극', '혐', '하', '는', '사람', '이라', '저녁', '상도', '매일', '나름', '신경', '써서', '차려', '줬어요', '너무', '힘든', '날', '이', '있었는데', '그때', '저녁', '부실하게', '차려', '줬었는데', '남편', '하는말이', '아직도', '잊혀지지', '않네요', '하루', '종일', '힘들게', '일', '하고', '왔는데', '저녁', '한', '끼', '맛있는것도', '못', '얻어먹는다고', '살기', '위해', '억', '지러', '먹은', '밥', '이', '아니고', '똥', '을', '먹은것', '같다고', '인상', '쓰며', '말하는데', '만삭', '몸', '으로', '너무', '심신', '이', '지치고', '힘들어', '대꾸', '할', '여력', '이', '없어서', '제', '가', '입', '을', '닫았어요', '출산', '후', '에', '집', '에', '오', '자마자', '또', '밥', '전쟁', '남편', '이', '하는말이', '집안일', '은', '본인', '이', '다', '하겠다고', '하지만', '밥', '만큼은', '본인', '이', '차려', '먹는게', '너무', '싫다고', '하더라고요', '알았다고하고', '나름', '하려고하는데', '육아', '를', '해보니', '이', '게', '웬걸', '식탁', '에', '앉아서', '밥', '여유', '부리', '며', '먹는게', '말', '도', '안되는', '일이', '라', '는걸', '깨', '달았어요', '저', '도', '딱딱하게', '굳은', '밥', '반찬', '이', '없어서', '김치', '꺼내서', '아기', '잘', '때', '빨리', '먹고', '진짜', '살기', '위해', '먹고하는데', '그래도', '남펀', '퇴근', '하면', '잘', '차려주고싶었는데', '장', '을', '못', '보니', '식', '재료', '도', '없고', '해서', '또', '신경', '못', '쓰니', '보란', '듯이', '라면', '끓이고', '화', '내면', '서', '집안일', '신경안', '쓰게', '해주는데', '밥', '이', '이', '게뭐', '냐', '고', '정말', '때', '라고', '싶을', '정도', '로', '화가', '났지만', '차분히', '설명', '해줬어요', '내', '상황', '이', '이래서', '나도', '찬밥', '김치', '에', '살기', '위해', '먹는다고', '돌아오는', '대답', '은', '살기', '위해', '먹는다면', '죽어야지', 'ㅎㅎㅎ', '미친', '새끼', '인가', '싶었지만', '출산', '후', '몸', '도', '성', '치', '않고', '힘들어서', '또', '입', '닫았네요', '그런', '것', '들', '이', '쌓이고', '육아', '에도', '지쳐있고', '하다', '보니', '제', '가', '터졌었나', '봐요', '남편', '이랑', '아직', '밥', '문제', '는', '조율', '을', '못', '봤지만', '육아', '에', '적극', '동참', '하겠다고', '주말', '에', '외출', '도하', '라고', '하네요', '앞', '으로', '넘어', '야할', '산이', '너무', '많지만', '아기', '위해', '서', '또', '열심히', '육아', '를', '해야겠네요', '제', '가', '결혼', '전', '에는', '노는것', '하면', '거의', '인자', '였고', '술', '도', '굉장히', '잘', '마셨고', '꾸미는것도', '너무', '좋아해서', '항상', '킬힐', '에', '미니', '윈', '피스', '스타일', '좋아했어요', '남편', '이', '엄청', '따라다녔고', '항상', '불안해', '했고', '결혼', '할', '때', '도', '친구', '들', '이', '많이', '걱정', '했어요', '제', '가', '결혼', '생활', '잘', '할수있을지', '너무', '걱정', '된다고', '하지만', '결혼', '과', '동시', '정말', '가정', '에', '올인', '했고', '저', '를', '아는', '사람', '들', '은', '너무', '살림', '도', '잘', '하고', '해서', '놀랬다고', '많이', '들', '그랬어요', '남편', '도', '인정', '했어요', '저', '보고', '정말', '의외', '라고', '살림', '도', '잘', '하고', '알뜰하고', '시댁', '에도', '잘', '한다고', '저', '한테', '고맙다고', '몇번', '했었어요', '제', '가', '불행한', '가정', '에서', '방치', '속', '에서', '성장했기에', '정상', '적', '인', '가정', '을', '꾸리는것', '또한', '저', '의', '로망', '이었기에', '더', '노력', '하고있고요', '결혼', '전', '먹던', '술', '은', '입', '에도', '안', '댄지', '오래', '고', '임신', '하고', '육아', '하면서', '얼굴', '에', '스킨', '하나', '도', '안', '바르고', '그냥', '저', '를', '놓아', '버린듯', '그렇게', '지냈는데', '그것', '때문', '에', '남편', '이', '저', '를', '막대', '하나', '싶기', '도하', '네', '요', '아기', '가', '클', '때', '까지만', '나를', '내려놓고', '나를', '갈아서', '아기', '에게', '온전히', '올인', '하고싶어서', '그런건데', '주절주절', '했네요', '제', '가', 'ㅎㅎ', '그래도', '기운내고', '오늘', '도', '육아', '를', '해야겠어요', '위로', '해주시', '고', '공감', '해주', '신분', '들', '너무', '감사', '드려요', '건강', '과', '행운', '이', '함께', '하길', '바랄께요', '글', '읽어주셔서', '감사합니다']"
"['블랙', '핑크', '지수', '드라마', '진심', '망할', '각', '인데']","['지수', '발연기', '에', '민주화', '운동', '건드려서', '좌좀', '들', '이', '벼르', '고', '있어서', '진심', '망할거', '같음']"
"['뷔', '역대', '급', '대', '존잘', '얼굴']","['와', '원래', '존잘', '맞지만', '실물', '이', '이런', '느낌', '일까', '머리색', '도', '청량미', '찰떡', '이네', '이건', '오늘', '뜬', '초', '근접', '샷', '이', '것', '도', '대', '존잘', '문', '제시', '진과', '결혼', '서치', '방탄소년단', '뷔', '김태형', '진', '슈가', '지민', '정국']"
"['새', '언니', '에게', '사과', '하', '라고', '친정엄마', '를', '설득', '할', '생각', '입니다', '지혜', '좀', '주세요']","['댓글', '주신', '분들', '모두', '감사합니다', '많은', '도움', '이', '되었어요', '왕래', '못', '하게', '하는', '건', '제', '가', '강력', '주장', '하는거고', '평소', '엔', '제', '가', '다', '맞', '받아치고', '집안일', '도', '제', '가', '나서서', '했어요', '저', '도', '싫었거든요', '어렸을', '때', '저희', '친언니', '랑', '제', '가', '당한거라', '저', '는', '제', '부모', '이니', '이제', '맞', '받아치고', '또', '나이', '드시니', '순해지셨는데', '어렸을', '때', '저희', '대하듯', '엄마', '가', '새', '언니', '에게', '대해', '서', '제', '가', '지금', '은', '완전', '정색', '합니다', '새', '언니', '에게', '제', '가', '대신', '사과', '는', '거듭', '했구요', '저', '또한', '며느리', '이기', '에', '엄마', '에게', '늘', '신신당부', '합니다', '근데', '꼭', '제', '가', '없을', '때', '사', '달이', '나요', '에', '휴', '맞아요', '진정', '성', '없는', '사과', '는', '무리인것', '같아요', '제', '가', '나서서', '해결', '할', '문제', '는', '아닌', '것', '같구요', '엄마', '에게', '잘', '못', '된', '행동', '에', '대해', '선', '지속', '적', '으로', '이야기', '하고', '오빠', '에게', '처신', '잘하라고', '잘', '이야기', '할게요', '감사합니다']"
"['아빠', '생각', '하면서', '들어와', '봐', '너넨', '여기', '서', '뭐', '야']","['난', 'ㅋㅋ', '우리', '아빠', '자상하고', '안', '혼내고', '사근사근하고', '다', '좋은데', '시가', '에', '너무', '호구', '짓', '아빠', '먄', '많이', '해', '서', '엄마', '랑', '내', '가', '속상하고', '화날', '때', '가', '종종', '있거든', '너넨', '뭐', '야']"
"['시간', '을', '달려서', '뚜', '두', '뭐', '가', '더', '흥행', '했다', '생각', '함']","['시간', '을', '달려서', '추뚜뚜뚜뚜', '반', '엑소', '엔시', '티', '세븐', '틴', '에스', '파', '여자친구', '블랙', '핑크', '위너', '아이콘', '투바', '투', '비투비', '스키', '즈', '방탄', '더보이즈', '레드', '벨벳', '정국', '뷔', '백현', '태용', '로제', '제니', '연', '준', '엔', '하이픈', '장원영']"
