제목 형태소,본문 형태소
"['시어머니', '가', '며느리', '에게', '한', '말']","['여느', '때', '와', '다를', '것', '없이', '늘', '상', '시댁', '에선', '며느리', '인', '내', '가', '설거지', '를', '하고', '설거지', '하', '는', '내', '뒤', '에서', '하시는', '어머님', '말씀', '남편', '이', '하는', '말', '은', '무조건', '따라', '야한다', '절대', '거절', '하면', '안된다', '여자', '는', '한', '달', '에', '한번', '생리', '를', '하면서', '내보내지만', '남자', '들', '은', '그렇지', '않다', '무조건', '내보내줘', '야한다', '여기', '서', '부터', '무슨', '말씀', '을', '하시는', '건지', '진짜', '내', '두', '귀', '를', '의심', '함이것은', '생명', '과도', '직결', '된', '문제', '이다', '그러니', '절대', '거절', '하지말아라', '어머님', '고운', '따님', '까지', '있으신', '분', '이', '어떻게', '며느리', '라고', '저런', '말씀', '을', '하시는지', '몇', '날', '몇', '일', '을', '마음', '에', '두고두고', '시댁', '갈', '때', '마다', '심장', '이', '벌렁벌렁', '한다', '요즘', '이', '시대', '에도', '시어머니', '라는', '사람', '이', '며느리', '에게', '저런', '말', '하시는', '분', '이', '있나요', '아무리', '조선시대', '라', '하더라도', '저런', '말', '을', '상대', '에게', '내뱉는', '사람', '은', '도대체', '어떤', '인물', '인가요']"
"['서울', '자가', '있으니', '자기', '수', '발', '들', '라는', '남친']","['연애', '년', '한', '커플', '입니다', '저', '는', '일단', '결혼', '에', '대해', '서', '좋게', '생각', '안', '해요', '저', '한', '몸', '구사', '하기도', '힘든', '세상', '인데', '더', '힘든', '상황', '으로', '절', '몰아', '넣기', '싫거든요', '결혼', '도', '여유', '가', '있어야', '할', '수', '있는거라', '생각', '해요', '저', '는', '남친', '은', '인데', '부쩍', '요즘', '들어', '결혼', '이야기', '를', '하며', '저', '를', '깎아', '내립니다', '남친', '은', '결혼', '하면', '부모님', '께', '서울', '에', '있는', '아파트', '를', '증여', '받기로', '되어', '있어요', '딱', '듣기', '만', '해도', '저', '도', '되게', '부럽더라구요', '그래서', '와', '좋겠다', '서울', '자가', '라니', '이러면서', '부러워했더니', '왜', '남일', '처럼', '말', '하냐며', '화', '를', '내', '고요', '그', '말', '에', '자기', '한테', '더', '잘', '보여야', '할', '생각', '은', '안', '하고', '왜', '그러냐', '면서', '자기', '한테', '애교', '도', '잘', '떨고', '자기', '수발', '을', '잘', '들으래요', '요리', '도', '배우고', '신부', '수업', '하라', '면서', '그래서', '너', '가', '몸', '이', '불편한', '것', '도', '아닌데', '뭔', '수발', '이냐', '난', '결혼', '생각', '별로', '없다고', '말', '하지', '않았냐', '하니', '너', '처럼', '나이', '도', '많고', '집도', '없고', '그런', '여자', '는', '데려갈', '사람', '이', '없다면서', '자기', '한테', '잘하라고', '아니', '누가', '데려가', '달라', '고', '했나', '결혼', '얘기', '계속', '하는건', '남친', '이', '거든요', '저', '는', '월급', '을', '많이', '받지도', '않고', '그냥', '저', '냥', '저', '혼자', '살', '고', '있긴', '하지만', '서울', '아파트', '때문', '에', '마음', '에도', '없는', '결혼', '하기도', '싫고', '남친', '한테', '지금', '부터', '저렇게', '까', '내림', '당하기도', '싫어요', '꼴도', '보기', '싫어서', '볼거', '없으면', '데려가지', '말', '라고', '누가', '데려가', '달라', '고', '했냐고', '애초', '에', '그냥', '사귀지도', '말', '자고', '하고', '안', '만난지', '주', '짼데', '자꾸', '연락', '오고', '미안하다', '자기', '가', '생각', '이', '짧았다', '하네요', '징글징글', '깔끔하게', '잘', '떼어내는', '법', '좀', '알려주세요']"
['직장인'],[]
"['대박난', '제품']","['대', '완판', '대', '예약', '이', '밀려있다고', '함']"
"['나', '만', '에이프릴', '잘못', '걸린', '것', '같냐']","['유튜브', '에서', '에이프릴', '영상', '몇개', '봤는데', '뒷', '광고', '랑', '폭로', '글', '거짓말', '이랑', '리허설', '빠지고', '걍', '현주', '잘못', '밖에', '안', '보임', '에이프릴', '은', '하나', '하나', '반박', '했잖음']"
"['로또', '등', '당첨', '된', '아저씨', '의', '최후']",[]
"['까면', '깔수록', '계속', '나오는', '전', '에이프릴', '이현주', '공', '듀', '님']","['다', '들', '현주소', '브이', '로그', '봤으면', '알거야', '영상', '에', '자주', '등장', '하는', '이현주', '친구', '알', '지', '근데', '신기하게', '이', '친구', '가', '자기', '가', '이현주', '동창', '이라', '며', '글', '쓴', '사람', '이랑', '귀', '모양', '이', '똑같다네', '근데', '너무나도', '이상한', '점', '은', '이현주', '가', '에이프릴', '탈퇴', '하고', '나서', '이', '친구', '가', '자기', '인스타그램', '에', '에이프릴', '파인애플', '이라고', '태그', '하고', '게시', '물', '을', '올렸다네', '친구', '가', '에이프릴', '때문', '에', '자살', '시도', '를', '했다는데', '에이프릴', '이라', '면서', '인스타그램', '에', '게시', '물', '을', '올리는', '또', '라이', '가', '있다', '신기하', '넹', '뭐', '판단', '은', '판녀', '들', '이', '알', '아', '서해', '난', '그냥', '신기해서', '글', '쓴거니까', '나', '한테', '뭐라고', '하진', '말고', '캡쳐', '한', '사진', '들', '올려줄', '겡', '다', '꼼꼼히', '읽어', '보숑', '추가', '갑자기', '영원', '씨', '인스타그램', '댓글', '막아놨네', '이건', '뭘', '까', '신기', '방기', '참고', '로', '진짜', '방금', '댓글', '막아놨어', '저', '분', '이', '저', '글', '올리자마자', '몇', '분뒤', '에', '급히', '댓글', '을', '막았네', '소식', '손가락', '휜것', '도', '똑같다네', '이런', '우연이']"
"['카리나', '실물', '개쩌', '는', '데']","['연예인', '이네']"
"['니', '네', '본진', '음방', '엠씨', '하면', '어디', '가', '좋음']","['삼', '사중', '에서만', '하자', '뮤뱅', '음중', '인가', '셋', '중', '에', '갠', '적', '으로', '어디', '내', '본진', '은', '뮤뱅', '아님', '인', '가', '사진', '은', '걍', '엠씨', '사진', '방탄', '트와이스', '블랙', '핑크', '에스', '파', '스테이', '씨', '스키', '즈', '투바', '투', '엔', '하이픈', '엔시', '티', '세븐', '틴', '골든', '차', '일드', '덥', '즈', '더보이즈', '위', '클리', '방탄소년단', '트와이스', '블랙', '핑크', '엑소', '엔시', '티', '세븐', '틴', '에이', '비식스', '골든', '차', '일드', '아이즈', '원', '레드', '벨벳', '몬스타', '엑스', '크래', '비티', '우주소녀', '다이아', '여자친구', '강', '다니엘', '에스에프', '나인', '투바', '투', '더보이즈', '갓세븐', '스키', '즈', '에스에프', '나인', '비투비', '에스', '파', '아이', '들', '뷔', '정국', '지민', '나연', '사나', '쯔위', '로제', '제니', '지수', '디오', '백현', '세훈', '태용', '재현', '정우', '원우', '호시', '승관', '장원영', '안유진', '강', '혜원', '조이', '아이린', '예리', '로운', '휘영', '수빈', '연', '준', '휴닝', '카이', '주연', '영훈', '뉴', '윈터', '카리나', '지젤', '설아', '보나', '은서', '수진', '전', '소연', '슈화']"
"['결혼', '하신', '분', '들', '께', '여', '쭙니', '다']","['살', '싱글', '입니다', '그동안', '오래', '만난', '남자', '들', '과', '번', '정도', '결혼', '파토', '가', '났습니다', '남자', '가', '지친것도', '있었고', '제', '가', '잘못', '한', '적도', '있고', '남자', '가', '바람', '이', '난적', '도', '있었던', '여러', '이유', '입니다', '그래서', '이별', '도', '많이', '겪고', '자존감', '도', '많이', '내려갔습니다', '집', '이', '어려운', '것', '도', '아니고', '저', '도', '일', '하고', '있는', '상태', '이지만', '제', '가', '소개', '를', '받을', '친구', '들', '도', '없고', '직장', '도', '혼자', '할', '수', '있는', '일이', '고', '남사', '친', '도', '없습니다', '그래서', '연', '닿기가', '쉽지', '않습니다', '그래서', '결혼', '을', '하', '신분', '들', '약속', '하', '신분', '들', '께', '여쭙고', '싶습니다', '여러', '경험', '을', '하고', '자존감', '도', '낮아진', '상태', '고제', '생각', '에는', '결혼', '도', '못', '할', '것', '같고', '언제', '누굴', '만나서', '연애', '해서', '결혼', '하나', '싶기도', '합니다', '남자', '들', '은', '만나면', '만나는', '동안', '은', '결혼', '자금', '도', '공개', '하고', '그', '정도', '를', '정말', '저', '를', '아껴주다가', '떠나기를', '반복', '하니', '이제', '너무', '힘드네요', '이별', '을', '겪은지도', '얼마', '안', '되었', '기도', '하지만은', '사람', '들', '에게', '듣고', '싶기도', '했고', '궁금하기도', '합니다', '정말', '결혼', '할', '상대', '인연', '이나', '짝', '은', '꼭', '나타날까', '요']"
"['방탄', '제', '이', '홉', '이', '엑소', '까는', '가사', '쓴', '거야']","['다른건', '그냥', '넘기고', '방탄', '안티', '들', '이', '억', '까하는', '오래된', '것', '들', '이라', '그러려니', '스루', '하는데', '이', '거', '방탄', '제', '이', '홉', '이', '쓴', '가사', '제', '이', '홉', '이', '가사', '쓴거', '확실해', '으르렁', '대', '이', '걸', '굳이', '왜', '가사', '에']"
"['낯', '을', '가리는', '사람', '들', '은', '두', '가지', '유형', '으로', '나뉜다']",[]
"['비투비', '이민혁', '진심', '내', '스타일']","['새', '오빠', '를', '찾은', '것', '같습니다', '왜', '내', '가', '그대', '를', '지금', '안거', '죠', '왜', '아무', '도', '나', '에게', '이', '사실', '을', '알려주지', '않았나요', '기사', '사진', '보고', '반하기는', '처음']"
"['재현', '남팬', '이', '쓴', '재현', '피부', '묘사']","['잡지', '에디터', '또', '다른', '남팬', '스엠', '디렉터', '엔', '시티', '재현', '정', '재현', '뷰티', '틴트', '피부', '화장']"
"['환승', '연애', '정권', '미쳤네']","['원래', '도', '맘', '에', '안', '들었는데', '뭐', '하는거야', '이', '게']"
"['스', '우파', '비주', '얼', '삼', '대장']","['웨이', '비', '노', '제라', '치카', '시미즈', '프라', '우드', '먼', '모니카', '이제', '순이', '를', '곁들인']"
"['장모님', '이', '뭐', '래', '라는', '남편']","['안녕하세요', '지금', '남편', '이랑', '대판', '싸우고', '꼴도', '보기', '싫어서', '동생', '집', '와있는데요', '남편', '말', '로는', '제', '가', '그냥', '넘길수있는', '일', '을', '괜히', '오', '바', '해서', '크게', '키운거라는데', '한번', '봐주세요', '친정엄마', '랑', '통화', '를', '좀', '길게', '했음', '전화', '끊자마자', '배고픈데', '무슨', '통화', '를', '그렇게', '길게해', '장모님', '이', '뭐', '래', '이러는거예요', '뭐라셔', '뭐라고하셨는데', '무슨', '얘기', '하셨는데', '보통', '이렇게', '말', '하지', '않나요', '제', '가', '높임말', '을', '써야지', '친구', '도', '아니고', '뭐', '래', '가', '뭐', '냐', '니까', '아', '좀', '가족', '인데', '그런거', '따지지말자', '배고픈데', '피곤하게', '왜', '그래', '하면서', '본인', '이', '더', '짜증', '내길', '래서', '로', '언성', '높이', '며', '싸우다', '속', '터져서', '걍', '나왔습니다', '그냥', '넘길수있는', '문제', '인가요']"
"['지', '잡', '현실', '복학', '왕', '맞아']","['고삼', '인데', '진짜', '맞아', '진심', '으로', '트루', '맞아']"
"['요즘', '어', '그로', '많이', '붙은', '남돌', '들']","['스키', '즈', '더보이즈', '투바', '투', '초동', '오르고', '공중파', '위', '하니까', '어그', '로랑', '원래', '있던', '정병', '들', '이', '날뜀', '맨날', '망돌', '하더니', '현실', '은', '공중파', '위하넴', '아', '이나', '는', '원래', '정병', '많은거', '알고있어서', '추가', '안', '했음', '어그', '로', '많이', '붙는것도', '정도', '가', '있지', '얘넨', '멤버', '마다', '정병', '한', '명', '씩', '은', '있던데']"
"['남편', '에게', '제', '상처', '를', '털어놨더니', '그걸', '다', '말', '하고', '다니네요']","['얼마', '전', '에', '제', '어린시절', '제', '가', '받았던', '상처', '에', '대해', '서', '처음', '으로', '남편', '에게', '꺼내서', '털어놓았어요', '저희', '가족', '에', '관', '한', '이야기', '인데', '저', '에게는', '큰', '상처', '이기', '에', '그', '어떤', '친구', '에게도', '털어', '논', '적', '이', '없네요', '그러다가', '제', '남편', '에게', '힘들게', '털어놓게', '되었', '고저', '에게', '따뜻한', '위로', '를', '해주며', '다독여', '주더구요', '나', '에게', '말', '해줘서', '고맙다고', '말', '잘', '했다면서', '요', '저', '는', '행여', '라도', '다른사람', '들', '에게는', '말', '하지', '말', '라고', '당부', '했습니다', '오늘', '남편', '이랑', '남편', '친구', '가', '술', '먹는다길래', '제', '가', '남편', '데리러', '그', '술자리', '에', '갔어요', '그런데', '남편', '친구', '가', '그럽', '디다', '제', '이야기', '들었다고', '남편', '한테', '사실', '이냐', '고요', '진짜', '손발', '이', '부들부들', '떨리고', '눈물', '이', '주륵주륵', '나더군요', '저', '에게', '큰', '상처', '였던', '일이', '라', '아무', '에게도', '털어놓지', '못', '했다는것도', '알면서', '그걸', '어떻게', '자기', '친구', '들', '한테', '말', '하', '나', '요술', '김', '에', '그런', '거', '라고', '제', '가', '이해해', '야', '하는건', '가요', '남편', '은', '지금', '술', '에', '취해', '서', '자고', '있습니다', '내일', '어떻게', '이야기', '해야', '할지', '부들부들', '심장', '떨려서', '잠도', '안오네요']"
