제목 형태소	본문 형태소
['니', '등록금', '니', '가', '내', '라는', '부모', '가', '한심한', '이유']	['애', '를', '그냥', '살', '부터', '돈돈', '돈', '하는', '병신', '으로', '만든다는', '거임', '등록금', '이', '적어도', '한', '학기', '인데', '물론', '알바', '하고', '절약', '하면', '못', '낼', '돈', '은', '아니지', '근데', '대학', '년', '을', '수업', '알바', '집', '으로', '채우는', '게', '맞음', '동기', '들', '은', '대외', '활동', '이니', '어학', '공부', '니', '자격증', '이니', '배낭여행', '이니', '돈', '주고', '못', '사는', '경험', '을', '하고', '자기', '스펙', '포트폴리오', '만드는', '동안', '등록금', '내', '려고', '접시', '나르고', '바코드', '찍게', '만드는', '부모', '는', '부모', '자격', '없는거지', '자립', '심', '이니', '뭐', '니', '운운하는거는', '자기', '무능력한거', '인정', '못', '하는', '더', '한심한', '부모', '고']
['윈터', '이건', '진짜']	['동', '일', '인물', '이라는', '게', '안', '믿긴다', '진짜', '이미지', '확확', '변하네', '예쁜', '건', '안', '변하지만']
['오징어', '게임', '이', '대체', '왜', '여', '혐임']	['정', '주행', '했는데', '여혐', '전혀', '아닌듯', '걍', '밑바닥', '인생', '들', '모아서', '게임', '한', '거고', '중간', '중간', '발언', '들', '도', '쓰레기', '가', '내뱉는', '쓰레기', '발언', '이었음', '근데', '왜', '여', '혐', '이야', '주인공', '성기훈', '맨날', '도박', '에', '딸', '맛있는', '거', '사줄', '돈', '도', '없고', '엄마', '등골', '빼먹는', '인생', '남자', '를', '이따', '구로', '묘사', '했으니까', '남혐임', '아니잖아', '걍', '밑바닥', '인생', '설정', '인', '거임', '구슬', '치기', '때', '여자', '들', '이', '양보', '하고', '여자', '들', '끼리', '우정', '도', '잠깐', '이지만', '보여줬는데', '그저', '여', '혐', '염불', '외우는', '거', '진짜', '억', '까', '임', '중간', '에', '며느리', '밥상', '어쩌고', '는', '지극히', '그', '나잇', '대', '에', '구사', '하는', '구시대', '적', '인', '발언', '임', '지금', '이', '거', '여혐', '으로', '몰아가는게', '손가락', '으로', '발광하는', '그', '수준', '까진', '아니지만', '충분히', '꼴볼견임', '오징어', '게임', '재미', '여부', '를', '떠나서', '여혐', '여혐', '좀', '그만해라', '이', '거', '여혐', '아니야']
['방탄', '제임스', '코', '든']	['제임스', '코', '든', '이', '유엔', '총회', '보려고', '모인', '아미', '들', '한테', '살', '짜리', '여자애', '들이라며', '조롱', '하는', '트윗', '올림', '그동안', '파파', '모찌', '하면서', '방탄', '이랑', '아미', '좋아하는것', '같아서', '같이', '좋아했는데', '뒷', '통수', '맞은', '느낌', '버터', '나왔을', '때', '부터', '코', '든', '쇼', '출연', '안해', '서', '의외', '라고', '생각', '했는데', '종종', '프로그램', '에서', '아미', '언급', '하길래', '스케쥴', '안', '맞아서', '그', '런가', '보다', '했음', '근데', '퍼투댄', '나오고나서도', '지미팰런쇼', '는', '출연', '하는데', '코', '든', '쇼', '는', '출연', '안해', '서', '뭐', '지', '했는데', '이런', '식', '으로', '트윗', '올린게', '그', '전', '부터', '방탄', '쪽', '이랑', '뭐', '가', '틀어져서', '그런', '건가', '하는', '생각', '도', '듦']
['이태원', '사건', '때', '메', '탑', '시드', '홈마', '닫았네']	['추', '너무', '오', '바다', '반', '클로즈', '할', '만하', '다']
['전', '소연', '화장', '누가', '해준', '거', '냐']	['그', '메이크업', '직원', '당장', '잘라']
['집', '에서', '간단히', '오징어', '게임', '하는', '법']	['준비물', '픽스', '아트']
['북한', '군', '이', '탈북', '하고', '눈', '이', '돌아간', '이유']	['북한', '여군', '이', '탈북', '하고', '눈', '이', '돌아간', '이유']
['미국', '탑', '셀럽', '블핑', '로', '제', '반응']	['저스틴비버', '와이프', '미국', '탑', '모델', '임로', '제', '얼굴', '보고', '바로', '알아봄']
['중국', '틱톡', '에', '판', '올라옴']	['중국', '틱톡', '보는데', '판', '에', '올린', '글', '이랑', '댓글', '저런', '식', '으로', '번역', '해서', '영상편집', '해서', '올린다']
['현실', '적', '으로', '여자', '살', '이', '나이', '가', '많은', '건가', '요']	['적은나이가', '아니란', '건', '이미', '알', '고', '있지만', '직장', '에서도', '남자', '상', '사들이', '살', '애', '들', '이랑', '비교', '하면서', '넌', '왜', '이렇게', '나이', '가', '많냐', '이런', '농담', '하기도', '하고', '살', '까지만', '해도', '전혀', '경험', '하지', '못', '했는데', '어디가', '서', '나이', '말', '하면', '나이', '많다는', '식이', '네', '요', '요즘', '대', '중후', '반', '에도', '결혼', '많이', '들', '하던데', '살', '아직', '초반', '인데', '나이', '가', '많은건', '가요', '여기는', '맹목', '적', '으로', '넘으면', '끝', '이다', '이렇게', '말', '하는', '남자', '분들', '이', '좀', '보이던데', '그런건', '그냥', '걸러', '들을게요', '현실', '적', '으로', '살이', '결혼', '연애', '시장', '에서', '어떻게', '보이는지', '궁금하네요', '외모', '는', '으로', '대부분', '보고', '객관', '적', '으로', '꿀리지', '않습니다', '안정', '적', '인', '직장', '다니구요', '그냥', '평범한', '시민', '으로', '살아가고', '있어요', '정말', '대', '남자', '들', '살', '여자', '면', '나이', '많아서', '기피', '하기', '시작', '하나요', '아무리', '동안', '이고', '이뻐도', '케바케', '다', '이런', '애매한', '답변', '말고', '평균', '적', '인', '현실', '적', '답변', '부탁드려요']
['근데', '방탄', '한국', '음방', '안', '나오는', '이', '유가', '뭐', '야']	['슈가', '가', '했던', '말', '때문', '이야', '물론', '음방', '자체', '가', '프로', '모', '차원', '으로', '도', '는', '거', '라', '돈', '도', '안되고', '힘들지', '당연히', '그래도', '좀', '그렇다']
['수진', '이', '유독', '욕처', '먹는', '이', '유']	['경', '란', '들', '아이', '들', '삼란', '수', '진일', '찌', '감치', '여', '연', '갤에서', '찍힘', '지능', '적', '안티', '많음', '논란', '터졌을', '때', '지', '들', '끼리', '서수진', '학폭', '관련', '기사', '나', '아이', '들', '갤러리', '좌표', '찍고', '몰려가서', '조', '작', '질', '하', '는', '바람', '에', '안', '그래도', '과열', '된', '여론', '에', '기름', '부어', '짐', '논란', '터지기', '전', '부터', '수진', '돼지', '저금', '통상', '이다', '저', '얼굴', '로', '어떻게', '연예인', '하냐', '처럼', '극단', '적', '선택', '했으면', '좋겠다', '등등', '원', '래', '모두', '까', '기인', '곳', '이지만', '수진', '한텐', '유독', '심했음']
['머글', '이', '뽑은', '군', '남돌', '띵곡']	['배우', '덕질', '하는', '머글', '픽', '띵곡들', '군', '순서', '아님', '걍', '생각나는', '남돌', '순', '수록', '곡', '이', '쫌', '더', '많은', '듯', '방탄', '고', '엽', '잡아줘', '아우트', '로', '티어', '아우트', '로', '윙즈', '엑소', '전야', '화요일', '트라우마', '불공평해', '엘도라도', '엔시', '티레', '귤러', '내일', '의', '나', '에게', '지금', '우리', '영웅', '세븐', '틴', '어쩌나', '예쁘다', '에이', '틴', '숨', '이차', '우리', '들', '의', '새벽', '은', '낮', '보다', '뜨겁다', '투바', '투', '어느', '날', '머리', '에서', '뿔', '이', '자랐다', '그냥', '괴물', '을', '살려', '두면', '안되는', '걸까', '와', '분', '의', '승강장', '에서', '너', '를', '기다려', '더보이즈', '솔티', '자각몽', '환상', '고백', '몬스타', '엑스', '슛', '아웃', '러브', '킬러', '오', '마이', '악몽', '스키', '즈', '신', '메뉴', '끝나지', '않을', '이야기', '부작용', '슬럼프', '백도어', '돌판', '에서', '좋아하는', '사람', '이', '딱히', '없어서', '더', '골고루', '들은', '듯', '저', '노래', '들', '진짜', '다', '좋으니까', '들어줭']
['에스', '파랑', '스테이', '씨', '누가', '신인상', '받을', '거', '같냐']	['어그', '로', '아니고', '페북', '보다', '궁금해서']
['에스', '파', '닝닝', '데뷔', '부터', '지금', '까지', '티저', '변천사']	[]
['잡채', '어떻게', '만드세요']	['번', '당면', '을', '삶아', '찬물', '에', '헹궈', '채', '에', '받쳐', '둔다', '그리고', '이미', '야채', '와', '고기', '를', '양념', '해', '볶은', '곳', '에다가', '물기', '를', '뺀', '당면', '넣고', '섞어', '내놓는다', '번', '삶은', '당면', '을', '후라이팬', '에', '기름', '살짝', '두르고', '미리', '볶아놓은', '야채', '와', '고기', '를', '넣고', '한번', '불', '에', '더', '볶아서', '내놓는다', '어떤', '버전', '으로', '만드시나요']
['년', '일본', '유튜브', '에서', '가장', '많이', '검색', '된', '한국', '남자', '아이돌', '멤버']	['년', '일본', '유튜브', '에서', '가장', '많이', '검색', '된', '한국', '남자', '아이돌', '멤버', '위', '정국', '방탄소년단', '위', '뷔', '방탄소년단', '위', '지민', '방탄소년단', '위', '슈가', '방탄소년단', '위', '진', '방탄소년단', '위', '제이', '홉', '방탄소년단', '위', '차', '은우', '아스트로', '위', '태민', '샤이니', '위', '백현', '엑소', '위', '연', '준', '투모로우', '바이', '투게더', '위', '정', '한', '세븐', '틴위', '지드래곤', '빅뱅', '위', '니키', '엔', '하이픈', '위', '재현', '위', '태용위', '수빈', '투모로우', '바이', '투게더', '위', '방탄소년단', '위', '재민', '위', '호', '시', '세븐', '틴위', '범규', '투모로우', '바이', '투게더', '위', '디오', '엑소', '위', '승관', '세븐', '틴위', '육성재', '비투비', '위', '도영', '위', '민규', '세븐', '틴위', '해찬위', '도겸', '세븐', '틴위', '종현', '샤이니', '위', '우지', '세븐', '틴위', '유노윤호', '동방신기', '위', '원우', '세븐', '틴위', '성훈', '엔', '하이픈', '위', '마크', '위', '문', '빈', '아스트로', '위', '온유', '샤이니', '위', '조슈아', '세븐', '틴위', '루카스', '위', '카이', '엑소', '위', '휴닝', '카이', '투모로우', '바이', '투게더', '위', '런쥔위', '방', '찬스', '트', '레이키', '즈', '위', '민호', '샤이니', '위', '최강창민', '동방신기', '위', '찬열', '엑소', '위', '태현', '투모로우', '바이', '투게더', '위', '현', '진', '스트', '레이키', '즈', '위', '에스', '쿱스', '세븐', '틴위', '디노', '세븐', '틴위', '키', '샤이니', '위', '라', '키', '아스트로']
['라면', '먹고', '갈래', '추석', '버젼']	[]
['김석진', '입국', '사진', '다', '초롱초롱해']	['귀여워']
['뷔', '짤', '줍한', '건데']	['재벌', '집', '싸', '패캐', '연기', '한번', '만', '보고싶다', '싸', '패', '한테', '잘생기고', '뭐', '이딴', '프레임', '씌우는거', '싫긴한데', '이', '짤', '보자마자', '찰떡', '이었음']
['제시', '쇼터뷰', '이번', '편', '개웃', '김']	['제시', '의', '쇼터뷰', '재밌어서', '항상', '챙겨', '보는데', '오늘', '에이', '티', '즈', '편', '올라왔는데', '개', '웃김', '갠', '적', '으로', '투바', '투편', '을', '너무', '재밌게', '봐서', '보기', '전', '부터', '기대', '에', '가득', '차', '있었음', '아니나', '다를까', '자기', '소개', '첫', '장면', '부터', '현란하고', '정신', '없음', '민기', '님', '이', '순수한', '의도', '로', '제시', '님', '클릭', '해보라', '했다가', '가슴', '에', '붙어있는', '이름', '표', '클릭', '하면', '자기', '소개', '해야', '됨', '단체', '응징', '당함', '에이', '티즈', '가', '혀', '로', '개', '인기', '보여주는데', '너무', '잘', '하니까', '냅다', '여친', '있냐는', '질문', '해', '버리는', '노빠꾸', '제시', '언니', '핫걸', '게임', '까지', '잘', '해', '버리는', '에이', '티', '즈', '신곡', '컴백', '곡', '홍보', '하고', '마무리', '에이', '티', '즈', '찐', '팬', '인', '제시', '님', '항상', '가수', '들', '한테', '리액션', '크게', '해주고', '칭찬', '많이', '해주시', '니', '팬', '들', '이', '좋아할', '수', '밖에', '없을듯', '제시', '의', '쇼터뷰', '는', '믿고', '봅니다', '시간', '날', '때', '한번', '씩', '봐', '봐에', '이티', '즈', '편', '뿐', '만', '아니라', '다른', '편도', '짱', '재미', '써', '영상', '링크']
